rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area
UM_1_0050319	953.0	712.0	1862.0	1462.0	347.0	3338.0	5565.0	2851.0	659.0	4682.0	2909.0	2830.0	1698.0	2952.0	665.0	1559.0	1098.0	867.0	1229.0	1469.0	3928.0	979.0	4363.0	4073.0	746.0	6426.0	6496.0	4412.0	3330.0	3825.0	375.0	500.0	322.0	2146.0	81626.4
UM_1_0050320	1026.0	982.0	2127.0	1312.0	402.0	3677.0	6200.0	3079.0	926.0	4719.0	2805.0	3094.0	2003.0	3181.0	822.0	1381.0	1433.0	875.0	1273.0	1361.0	4163.0	1230.0	5010.0	4046.0	588.0	4828.0	7097.0	4800.0	3187.0	3720.0	297.0	505.0	319.0	2412.0	84878.6
UM_1_0050321	952.0	811.0	2480.0	1268.0	476.0	2996.0	4293.0	3519.0	999.0	4583.0	2937.0	3469.0	2193.0	3486.0	1026.0	1772.0	1601.0	916.0	1585.0	1234.0	4516.0	1474.0	6647.0	5074.0	771.0	6863.0	8628.0	5119.0	5269.0	4897.0	446.0	469.0	615.0	2894.0	96275.5
UM_1_0050322	693.0	513.0	2338.0	738.0	469.0	3033.0	4316.0	2669.0	1157.0	3969.0	2298.0	2767.0	1135.0	2260.0	798.0	1796.0	1229.0	625.0	1249.0	824.0	3567.0	973.0	4843.0	3803.0	467.0	4910.0	6892.0	4097.0	2886.0	3833.0	282.0	321.0	264.0	2149.0	74159.9
UM_1_0050324	1387.0	1319.0	2100.0	1587.0	419.0	4141.0	6750.0	3531.0	1223.0	4866.0	3588.0	3474.0	2061.0	3846.0	981.0	1812.0	1786.0	852.0	1580.0	1307.0	4881.0	1832.0	5519.0	4319.0	927.0	6634.0	8667.0	6605.0	4198.0	5163.0	306.0	481.0	440.0	2399.0	100979.0
UM_1_0050325	899.0	752.0	2384.0	1429.0	270.0	3356.0	5207.0	2919.0	893.0	3852.0	2809.0	2614.0	1757.0	2927.0	560.0	1810.0	1515.0	830.0	1647.0	929.0	3996.0	1187.0	5450.0	3937.0	595.0	5826.0	7209.0	6462.0	3425.0	3330.0	274.0	403.0	406.0	2153.0	84012.8
UM_1_0050326	1055.0	709.0	2571.0	1476.0	397.0	3086.0	6233.0	2805.0	834.0	4820.0	3273.0	3301.0	1825.0	3059.0	872.0	1522.0	1058.0	901.0	1292.0	1181.0	4592.0	1299.0	4972.0	3929.0	733.0	6806.0	7380.0	5425.0	4027.0	3776.0	219.0	378.0	333.0	2125.0	88262.9
UM_1_0050327	274.0	2689.0	1168.0	889.0	0.0	0.0	4535.0	104.0	922.0	4611.0	686.0	668.0	2539.0	586.0	125.0	489.0	1066.0	150.0	1004.0	635.0	2544.0	1653.0	4037.0	1506.0	1675.0	5714.0	4573.0	3765.0	64.0	3479.0	266.0	0.0	0.0	2610.0	55024.0
UM_1_0050329	1062.0	996.0	2662.0	1791.0	405.0	3999.0	7204.0	3602.0	1041.0	6051.0	3797.0	3287.0	2330.0	4236.0	811.0	2291.0	1607.0	985.0	1608.0	1730.0	5084.0	1631.0	6066.0	4485.0	804.0	7725.0	8363.0	6574.0	3799.0	4070.0	407.0	401.0	366.0	2256.0	103529.0
UM_1_0050330	1029.0	881.0	1766.0	1807.0	746.0	3235.0	4903.0	3504.0	841.0	4647.0	2777.0	3530.0	1695.0	3429.0	917.0	1557.0	1276.0	740.0	1828.0	1698.0	3667.0	1187.0	5237.0	3867.0	580.0	5465.0	7006.0	6250.0	3194.0	3707.0	349.0	575.0	351.0	2140.0	86378.0
UM_1_0050331	929.0	596.0	2335.0	1557.0	389.0	3216.0	5635.0	2931.0	786.0	4240.0	2781.0	3112.0	1830.0	3143.0	771.0	1585.0	1059.0	814.0	1478.0	1512.0	4017.0	1217.0	4687.0	4106.0	426.0	6559.0	6997.0	4946.0	4053.0	4070.0	368.0	408.0	321.0	2321.0	85194.4
UM_1_0050332	742.0	750.0	2348.0	1446.0	326.0	3181.0	5258.0	2964.0	994.0	4863.0	2717.0	2735.0	1818.0	3110.0	588.0	2045.0	1684.0	853.0	1832.0	1376.0	4046.0	1317.0	5777.0	4192.0	509.0	5123.0	6707.0	5264.0	3166.0	3306.0	264.0	360.0	314.0	2022.0	83996.3
UM_1_0050333	1037.0	701.0	2665.0	1844.0	421.0	3832.0	5271.0	3912.0	1298.0	5973.0	2728.0	3777.0	2080.0	3427.0	770.0	1848.0	1273.0	891.0	1612.0	1593.0	4614.0	1155.0	5481.0	4679.0	707.0	6259.0	8556.0	6407.0	4082.0	4980.0	418.0	559.0	468.0	2485.0	97797.8
UM_1_0050334	868.0	728.0	2004.0	1450.0	373.0	3114.0	5082.0	3017.0	1076.0	4434.0	2915.0	2860.0	2248.0	2972.0	549.0	1501.0	1421.0	756.0	1476.0	1480.0	4569.0	1291.0	4942.0	4726.0	635.0	6403.0	7693.0	5425.0	3589.0	3888.0	369.0	399.0	349.0	2075.0	86677.0
UM_1_0050335	986.0	807.0	1913.0	1707.0	563.0	3825.0	7267.0	3347.0	803.0	4630.0	2702.0	2713.0	1917.0	3626.0	784.0	1413.0	1255.0	798.0	1915.0	1515.0	3872.0	1157.0	5681.0	4556.0	611.0	5665.0	6788.0	5978.0	3620.0	3676.0	291.0	704.0	351.0	2151.0	89584.7
UM_1_0050336	715.0	551.0	1877.0	1278.0	357.0	3104.0	3868.0	2754.0	763.0	4422.0	2438.0	2820.0	1446.0	2636.0	606.0	1582.0	1352.0	608.0	1519.0	1359.0	3451.0	1026.0	4604.0	3329.0	554.0	4877.0	6405.0	4647.0	3035.0	3324.0	243.0	421.0	307.0	1763.0	74039.6
UM_1_0050337	955.0	723.0	2336.0	1770.0	368.0	3823.0	4915.0	3160.0	830.0	5301.0	2750.0	3148.0	1978.0	3488.0	969.0	1888.0	1764.0	696.0	1495.0	1365.0	4537.0	1118.0	5323.0	4691.0	771.0	6367.0	8280.0	5201.0	3591.0	4929.0	375.0	325.0	432.0	2366.0	92029.9
UM_1_0050338	771.0	605.0	1520.0	1380.0	318.0	2696.0	5501.0	2112.0	925.0	4541.0	2148.0	2824.0	1696.0	3118.0	650.0	1569.0	1346.0	922.0	1534.0	1170.0	3467.0	1356.0	4313.0	3655.0	481.0	5384.0	5840.0	4801.0	3114.0	2910.0	315.0	366.0	306.0	1657.0	75309.3
UM_1_0050339	1234.0	728.0	2601.0	1413.0	314.0	3535.0	5939.0	3704.0	1027.0	4734.0	3231.0	2866.0	1876.0	3798.0	873.0	1496.0	1228.0	821.0	1250.0	1266.0	4754.0	1080.0	5487.0	4366.0	723.0	6850.0	6881.0	5391.0	3821.0	4581.0	293.0	450.0	452.0	2536.0	91601.8
UM_1_0050340	982.0	677.0	1866.0	1178.0	275.0	2569.0	4968.0	2576.0	872.0	3962.0	2249.0	3062.0	1724.0	3086.0	723.0	1329.0	1173.0	720.0	1497.0	1241.0	3236.0	1169.0	4384.0	3680.0	493.0	5251.0	5918.0	4681.0	3188.0	2784.0	288.0	376.0	342.0	2233.0	74750.0
UM_1_0050341	707.0	559.0	1745.0	1355.0	344.0	2745.0	4164.0	2631.0	515.0	4505.0	2088.0	2746.0	1492.0	2579.0	711.0	1316.0	1013.0	620.0	1144.0	1135.0	3690.0	875.0	4790.0	3349.0	641.0	5094.0	6172.0	4569.0	3297.0	3444.0	300.0	267.0	362.0	1808.0	72769.4
UM_1_0050342	999.0	536.0	1958.0	1547.0	348.0	3666.0	6270.0	2822.0	918.0	4274.0	2350.0	3018.0	1883.0	2991.0	703.0	1483.0	1392.0	655.0	1607.0	1410.0	3981.0	1194.0	5190.0	3825.0	590.0	5346.0	7832.0	5487.0	2964.0	3807.0	379.0	525.0	350.0	2343.0	84643.0
UM_1_0050343	729.0	506.0	1763.0	1308.0	393.0	3054.0	3660.0	2053.0	619.0	3782.0	2175.0	2268.0	1375.0	2514.0	623.0	1196.0	1321.0	705.0	1359.0	1237.0	2884.0	890.0	4145.0	3241.0	521.0	4412.0	5846.0	4765.0	3109.0	3107.0	354.0	327.0	305.0	1656.0	68199.9
UM_1_0050344	666.0	633.0	2454.0	1535.0	327.0	2047.0	5068.0	2461.0	789.0	4336.0	2677.0	4002.0	1572.0	2996.0	672.0	1303.0	1349.0	740.0	1345.0	1905.0	3780.0	984.0	5008.0	3048.0	472.0	5266.0	6725.0	5146.0	2866.0	3141.0	295.0	370.0	295.0	1927.0	78200.0
UM_1_0050345	872.0	836.0	2503.0	1852.0	347.0	3720.0	5393.0	3840.0	1025.0	4965.0	2555.0	3444.0	1712.0	3407.0	761.0	1569.0	1486.0	849.0	1722.0	1712.0	4576.0	1104.0	5536.0	3872.0	828.0	6606.0	7750.0	6029.0	3483.0	3476.0	280.0	376.0	358.0	2345.0	91187.2
UM_1_0050346	1081.0	855.0	1929.0	1373.0	541.0	3924.0	5948.0	3212.0	1085.0	5444.0	2965.0	3558.0	1867.0	3958.0	749.0	1464.0	1178.0	873.0	2097.0	1686.0	4046.0	1101.0	4551.0	3920.0	752.0	6421.0	7249.0	5541.0	3586.0	4149.0	324.0	563.0	353.0	2198.0	90540.4
UM_1_0050347	853.0	811.0	1769.0	1504.0	569.0	3368.0	5779.0	2956.0	1124.0	5333.0	3061.0	3222.0	1863.0	3051.0	642.0	1398.0	1395.0	892.0	1585.0	1446.0	4136.0	1191.0	5888.0	4489.0	548.0	5652.0	7698.0	5167.0	3726.0	3415.0	349.0	433.0	426.0	2233.0	87972.9
UM_1_0050348	764.0	1176.0	1668.0	1514.0	365.0	3185.0	4750.0	2981.0	831.0	4870.0	2309.0	3521.0	1769.0	2910.0	621.0	1722.0	1182.0	637.0	2054.0	1856.0	3540.0	1225.0	4774.0	3846.0	777.0	5845.0	6215.0	5240.0	3191.0	2971.0	242.0	552.0	376.0	2284.0	81762.7
UM_1_0050349	1136.0	816.0	2371.0	1524.0	484.0	3937.0	5750.0	3423.0	965.0	4227.0	2602.0	4159.0	2222.0	3671.0	811.0	1649.0	1567.0	744.0	1551.0	1903.0	4651.0	1054.0	5277.0	4492.0	673.0	6620.0	7615.0	6235.0	3962.0	3988.0	321.0	458.0	395.0	2623.0	93876.9
UM_1_0050350	1070.0	687.0	3066.0	1624.0	102.0	3643.0	7880.0	3394.0	1421.0	5896.0	3362.0	2711.0	2210.0	3769.0	448.0	1789.0	1364.0	1027.0	1782.0	1308.0	4709.0	1223.0	5886.0	4492.0	662.0	7758.0	9077.0	6683.0	3854.0	4139.0	304.0	480.0	429.0	2637.0	100889.0
UM_1_0050351	1381.0	811.0	2017.0	1614.0	331.0	3325.0	6332.0	2896.0	965.0	4093.0	2835.0	3553.0	1693.0	4079.0	725.0	1660.0	1388.0	879.0	1337.0	1624.0	4042.0	1373.0	5499.0	4388.0	665.0	6797.0	7917.0	5275.0	3680.0	3678.0	389.0	437.0	420.0	2272.0	90370.8
UM_1_0050352	976.0	868.0	3132.0	1536.0	302.0	3590.0	6153.0	3966.0	1004.0	4273.0	3019.0	3227.0	2122.0	4167.0	920.0	1743.0	1846.0	1089.0	1674.0	1557.0	4088.0	1598.0	6170.0	4319.0	655.0	7939.0	8160.0	6038.0	4043.0	4076.0	242.0	496.0	384.0	2583.0	97956.1
UM_1_0050353	1012.0	623.0	2024.0	1351.0	327.0	3059.0	5403.0	2921.0	686.0	3830.0	2480.0	2869.0	1585.0	3027.0	651.0	1559.0	1336.0	822.0	1748.0	1139.0	3470.0	1213.0	4347.0	3769.0	537.0	5864.0	6648.0	5246.0	3744.0	3880.0	271.0	496.0	406.0	2157.0	80499.5
UM_1_0050354	1044.0	635.0	2786.0	1683.0	450.0	3008.0	5429.0	2574.0	1016.0	5034.0	2466.0	3303.0	1508.0	2894.0	779.0	1939.0	1459.0	758.0	1455.0	1536.0	3696.0	1391.0	5175.0	3864.0	596.0	5650.0	6545.0	4532.0	3590.0	3159.0	334.0	266.0	347.0	1892.0	82791.5
UM_1_0050355	752.0	778.0	2600.0	1628.0	487.0	3191.0	5456.0	2958.0	934.0	5799.0	2916.0	3335.0	1977.0	2830.0	617.0	1851.0	1306.0	738.0	1570.0	1399.0	4128.0	1456.0	4939.0	3986.0	691.0	5789.0	7060.0	5160.0	3122.0	3025.0	313.0	367.0	283.0	2060.0	85501.8
UM_1_0050356	792.0	773.0	1988.0	1449.0	411.0	2614.0	4715.0	2518.0	938.0	4435.0	2161.0	2828.0	1530.0	2672.0	689.0	1453.0	1144.0	661.0	1340.0	1376.0	3468.0	966.0	4214.0	3430.0	602.0	5928.0	6062.0	4601.0	3346.0	3301.0	316.0	407.0	324.0	1754.0	75206.2
UM_1_0050357	1002.0	1149.0	2343.0	1512.0	356.0	3472.0	5101.0	2820.0	748.0	4783.0	2606.0	3620.0	1873.0	3190.0	788.0	1631.0	1328.0	678.0	1501.0	1574.0	4767.0	1233.0	5081.0	4976.0	1053.0	5769.0	6771.0	5837.0	4005.0	4622.0	272.0	498.0	330.0	2145.0	89435.1
UM_1_0050358	769.0	557.0	1920.0	920.0	357.0	3302.0	4665.0	2828.0	1184.0	4628.0	2248.0	2890.0	1484.0	2982.0	570.0	1480.0	2000.0	587.0	1331.0	1050.0	4300.0	1010.0	4575.0	4606.0	352.0	5358.0	6877.0	5125.0	3267.0	4252.0	287.0	542.0	383.0	1892.0	80577.8
UM_1_0050359	721.0	655.0	1550.0	1169.0	276.0	2219.0	4364.0	2148.0	749.0	3924.0	2091.0	1925.0	1623.0	2380.0	620.0	1351.0	1263.0	621.0	1341.0	964.0	3547.0	976.0	4252.0	3331.0	466.0	5114.0	5641.0	4230.0	3113.0	3253.0	224.0	333.0	312.0	1756.0	68500.9
UM_1_0050360	1006.0	786.0	1696.0	1579.0	326.0	2959.0	4847.0	2883.0	760.0	5401.0	2752.0	3488.0	1753.0	3349.0	792.0	1411.0	1544.0	842.0	1792.0	1658.0	3617.0	1243.0	4328.0	3377.0	511.0	7184.0	6477.0	6515.0	3149.0	3928.0	302.0	335.0	342.0	1983.0	84913.6
UM_1_0050361	897.0	737.0	2108.0	1636.0	331.0	2572.0	4579.0	3180.0	808.0	3908.0	2461.0	3002.0	1551.0	3203.0	564.0	1489.0	1528.0	695.0	1584.0	1585.0	3326.0	1142.0	4491.0	3960.0	556.0	5146.0	6410.0	5653.0	3291.0	3818.0	305.0	480.0	440.0	1858.0	79295.6
UM_1_0050362	953.0	851.0	1718.0	1529.0	307.0	3122.0	6324.0	2944.0	929.0	4338.0	2326.0	3082.0	1664.0	3283.0	641.0	1436.0	1518.0	793.0	1721.0	1232.0	3908.0	1317.0	4881.0	4218.0	558.0	5220.0	6569.0	5236.0	3101.0	3187.0	298.0	444.0	393.0	1881.0	81923.1
UM_1_0050363	804.0	690.0	2010.0	1689.0	494.0	4248.0	6648.0	3946.0	1031.0	5456.0	3493.0	3343.0	1964.0	3729.0	872.0	1921.0	1954.0	953.0	1660.0	1620.0	5007.0	1522.0	5549.0	4361.0	781.0	6177.0	8644.0	6892.0	4007.0	5328.0	379.0	877.0	320.0	2302.0	100672.0
UM_1_0050364	947.0	620.0	2189.0	1818.0	429.0	3637.0	5154.0	2861.0	840.0	4600.0	2796.0	2974.0	1786.0	3065.0	661.0	1510.0	1297.0	861.0	1880.0	1761.0	4137.0	945.0	4821.0	4458.0	553.0	6118.0	6693.0	5467.0	3714.0	4586.0	352.0	379.0	351.0	1976.0	86235.5
UM_1_0050365	839.0	577.0	1815.0	1065.0	324.0	2681.0	4281.0	2752.0	794.0	4029.0	2756.0	2491.0	1866.0	2661.0	726.0	1545.0	1143.0	753.0	1512.0	1387.0	3218.0	995.0	4687.0	3300.0	627.0	4647.0	6544.0	4430.0	2988.0	2977.0	298.0	444.0	316.0	2275.0	73744.1
UM_1_0050366	1083.0	696.0	1828.0	1691.0	347.0	3662.0	6169.0	3213.0	1031.0	4230.0	2536.0	3782.0	1712.0	3302.0	592.0	1412.0	1458.0	814.0	1893.0	1903.0	4350.0	1246.0	4830.0	4200.0	625.0	5760.0	7052.0	5552.0	3276.0	3972.0	250.0	564.0	351.0	2137.0	87518.7
UM_1_0050367	958.0	732.0	1669.0	1808.0	409.0	3202.0	5659.0	3557.0	862.0	4915.0	2496.0	3500.0	1932.0	3192.0	792.0	1397.0	1361.0	789.0	1831.0	1850.0	3776.0	1226.0	5164.0	4271.0	476.0	5897.0	6513.0	6139.0	3193.0	3807.0	361.0	557.0	374.0	2315.0	86979.8
UM_1_0050368	1205.0	858.0	1871.0	2109.0	667.0	4103.0	7002.0	3703.0	1144.0	5908.0	2862.0	3885.0	1886.0	4053.0	818.0	1988.0	1901.0	835.0	1865.0	1992.0	4633.0	1378.0	5224.0	4491.0	803.0	6574.0	8215.0	6469.0	3812.0	4202.0	340.0	509.0	442.0	2652.0	100400.0
UM_1_0050369	907.0	814.0	1724.0	1328.0	333.0	3120.0	4662.0	2809.0	828.0	3948.0	2430.0	3424.0	1942.0	3139.0	806.0	1527.0	1525.0	696.0	1485.0	1864.0	3853.0	1329.0	4754.0	3284.0	538.0	4447.0	6133.0	4799.0	3446.0	3917.0	299.0	448.0	235.0	2113.0	78903.8
UM_1_0050370	787.0	919.0	1906.0	1650.0	279.0	3402.0	6324.0	3534.0	866.0	5188.0	2063.0	3577.0	1781.0	3006.0	661.0	1328.0	1296.0	877.0	1460.0	1548.0	3941.0	1517.0	5032.0	4821.0	772.0	6158.0	7099.0	5972.0	3486.0	4158.0	333.0	418.0	324.0	1871.0	88353.2
UM_1_0050371	1173.0	991.0	2594.0	1947.0	451.0	3469.0	5767.0	3515.0	1343.0	5600.0	3065.0	3994.0	2000.0	3845.0	891.0	1837.0	1530.0	1011.0	1608.0	2046.0	4646.0	941.0	5595.0	4525.0	804.0	7549.0	9225.0	6446.0	3986.0	4871.0	347.0	570.0	377.0	2185.0	100746.0
UM_1_0050372	1020.0	875.0	2375.0	1913.0	300.0	3783.0	6128.0	3541.0	1018.0	5405.0	2831.0	3227.0	2010.0	3553.0	851.0	1599.0	1645.0	620.0	1616.0	2048.0	4576.0	1346.0	5593.0	4986.0	881.0	6926.0	8611.0	6498.0	3924.0	3897.0	366.0	450.0	474.0	2845.0	97731.0
UM_1_0050373	910.0	853.0	2075.0	1374.0	334.0	3278.0	4887.0	2785.0	826.0	5405.0	3073.0	2557.0	1796.0	3288.0	690.0	1994.0	1464.0	773.0	1572.0	1081.0	4047.0	1210.0	5369.0	3912.0	649.0	6041.0	7194.0	5405.0	4186.0	4434.0	287.0	459.0	448.0	2443.0	87100.0
UM_1_0050374	885.0	715.0	1981.0	1693.0	249.0	2602.0	5167.0	3080.0	724.0	5051.0	2296.0	3044.0	1488.0	3166.0	619.0	1351.0	1125.0	656.0	1553.0	1604.0	4065.0	1133.0	5168.0	3881.0	455.0	5528.0	6059.0	4782.0	2973.0	3315.0	278.0	344.0	291.0	1737.0	79061.9
UM_1_0050375	830.0	599.0	1323.0	1377.0	294.0	3086.0	4867.0	2761.0	1096.0	4232.0	1903.0	3478.0	1535.0	2936.0	630.0	1366.0	867.0	683.0	1271.0	1702.0	3865.0	1154.0	4684.0	3240.0	486.0	5299.0	6101.0	5748.0	2744.0	3501.0	277.0	477.0	261.0	1902.0	76575.7
UM_1_0050376	1012.0	722.0	1555.0	1179.0	344.0	3178.0	5589.0	2559.0	824.0	3938.0	2220.0	2545.0	1572.0	2894.0	710.0	1452.0	997.0	603.0	1465.0	1152.0	4227.0	1021.0	4567.0	4176.0	451.0	5349.0	5965.0	4660.0	3080.0	3416.0	290.0	529.0	350.0	1586.0	76177.8
UM_1_0050377	1233.0	1133.0	2737.0	1891.0	515.0	3914.0	6465.0	3545.0	1394.0	5485.0	2985.0	3695.0	2190.0	4055.0	688.0	2144.0	2116.0	961.0	2212.0	2001.0	5200.0	2100.0	6127.0	4872.0	904.0	7092.0	9404.0	6209.0	4469.0	4401.0	358.0	721.0	394.0	2537.0	106147.0
UM_1_0050379	850.0	735.0	2131.0	1486.0	374.0	3351.0	5144.0	2903.0	988.0	4155.0	2725.0	3198.0	1530.0	2816.0	748.0	1739.0	1330.0	820.0	1472.0	1632.0	3887.0	1264.0	5090.0	3479.0	551.0	5571.0	6893.0	4774.0	3337.0	3544.0	227.0	394.0	321.0	1702.0	81159.3
UM_1_0050380	856.0	921.0	2685.0	1726.0	466.0	4431.0	6110.0	3823.0	757.0	5174.0	2872.0	3303.0	2047.0	3860.0	751.0	1942.0	1775.0	943.0	1897.0	1871.0	4746.0	1370.0	6021.0	3842.0	800.0	5901.0	7901.0	5260.0	4046.0	4012.0	304.0	346.0	370.0	2017.0	95147.3
UM_1_0050381	857.0	741.0	2557.0	1416.0	292.0	4024.0	6263.0	3247.0	1229.0	5489.0	3000.0	2990.0	2008.0	3145.0	955.0	1586.0	1700.0	726.0	1745.0	1512.0	4833.0	1554.0	5947.0	4421.0	696.0	5710.0	6944.0	5863.0	3639.0	5079.0	382.0	537.0	390.0	2405.0	93882.9
UM_2_0050382	1039.0	1043.0	2100.0	1380.0	416.0	3264.0	6311.0	3278.0	948.0	4300.0	2604.0	2931.0	1889.0	3236.0	726.0	1855.0	1415.0	898.0	2203.0	1484.0	3670.0	1376.0	5129.0	4166.0	831.0	7268.0	6788.0	5791.0	3402.0	2969.0	357.0	548.0	316.0	2495.0	88429.5
UM_2_0050383	956.0	878.0	1930.0	1596.0	378.0	3508.0	6263.0	2268.0	953.0	4888.0	2433.0	3112.0	1567.0	3516.0	692.0	1630.0	1470.0	908.0	1354.0	1399.0	4504.0	1234.0	5171.0	3965.0	707.0	6235.0	7647.0	6193.0	3751.0	3925.0	288.0	420.0	349.0	2041.0	88128.4
UM_2_0050385	836.0	793.0	2480.0	1686.0	443.0	3554.0	5073.0	3267.0	1117.0	5060.0	2325.0	3698.0	1818.0	3294.0	598.0	1565.0	1239.0	814.0	1508.0	1657.0	4841.0	1593.0	5226.0	4063.0	608.0	5774.0	7237.0	5734.0	3848.0	4838.0	287.0	430.0	453.0	1944.0	89702.3
UM_2_0050386	1074.0	1044.0	3088.0	2164.0	343.0	4045.0	7133.0	4251.0	1062.0	4777.0	2843.0	3519.0	2063.0	4277.0	912.0	1676.0	1388.0	894.0	1467.0	1986.0	4924.0	1596.0	6133.0	4424.0	872.0	8003.0	7616.0	6430.0	3920.0	3941.0	366.0	426.0	439.0	2592.0	101686.0
UM_2_0050387	854.0	861.0	1982.0	1583.0	240.0	3610.0	6720.0	3521.0	867.0	5330.0	2172.0	3486.0	1952.0	2960.0	685.0	1437.0	1461.0	880.0	1524.0	1610.0	4112.0	1375.0	5107.0	4841.0	816.0	6070.0	6937.0	6314.0	3136.0	4060.0	253.0	340.0	332.0	2006.0	89433.8
UM_2_0050388	835.0	622.0	2112.0	1747.0	324.0	3530.0	6239.0	2729.0	1107.0	5671.0	2703.0	3868.0	1799.0	3579.0	745.0	1758.0	1636.0	815.0	1761.0	1759.0	4472.0	1146.0	5603.0	4434.0	691.0	6479.0	7938.0	6000.0	3641.0	3419.0	410.0	496.0	301.0	2162.0	92529.5
UM_2_0050390	920.0	560.0	2140.0	1617.0	394.0	3424.0	6336.0	2688.0	1400.0	4435.0	2394.0	2996.0	2061.0	2998.0	781.0	1647.0	1308.0	767.0	1604.0	1541.0	3971.0	994.0	5369.0	3926.0	587.0	5540.0	7966.0	5499.0	2944.0	4007.0	320.0	517.0	373.0	2796.0	86818.8
UM_2_0050391	941.0	900.0	2636.0	1515.0	295.0	3189.0	5582.0	3785.0	1034.0	4271.0	2922.0	3007.0	2182.0	4074.0	865.0	1517.0	1799.0	1092.0	1455.0	1589.0	3665.0	1582.0	5453.0	4190.0	701.0	7531.0	7611.0	6068.0	3762.0	3869.0	291.0	455.0	329.0	2179.0	92335.6
UM_2_0050397	869.0	628.0	1780.0	1395.0	256.0	2621.0	4636.0	2940.0	887.0	4506.0	2506.0	3192.0	1627.0	3065.0	612.0	1446.0	1502.0	802.0	1450.0	1300.0	3850.0	1156.0	5077.0	3095.0	635.0	5379.0	6689.0	4872.0	2961.0	3148.0	351.0	371.0	307.0	1784.0	77694.1
UM_2_0050399	669.0	639.0	2698.0	1215.0	349.0	3205.0	3805.0	2821.0	960.0	4326.0	2777.0	2971.0	1722.0	2673.0	530.0	1571.0	1317.0	879.0	1271.0	1452.0	3527.0	1124.0	5714.0	3631.0	673.0	5534.0	6085.0	5072.0	3072.0	3220.0	294.0	438.0	372.0	1850.0	78453.3
UM_2_0050402	1148.0	765.0	2536.0	1658.0	460.0	2938.0	5739.0	3517.0	794.0	4432.0	2123.0	3332.0	1887.0	3298.0	573.0	1684.0	1197.0	704.0	1382.0	1580.0	4297.0	978.0	5319.0	4303.0	380.0	5946.0	7212.0	5033.0	4286.0	3690.0	333.0	423.0	359.0	1991.0	86298.8
UM_2_0050403	1064.0	764.0	2324.0	1310.0	284.0	3408.0	6717.0	4065.0	1134.0	5423.0	3364.0	2332.0	2151.0	3971.0	850.0	2362.0	2153.0	1015.0	1981.0	1083.0	4478.0	1503.0	6213.0	4130.0	634.0	5658.0	10091.0	5125.0	4355.0	5316.0	420.0	431.0	412.0	2721.0	99245.2
UM_2_0050404	991.0	547.0	1398.0	1108.0	308.0	1988.0	4601.0	2447.0	657.0	3190.0	1582.0	2192.0	1150.0	2528.0	552.0	820.0	964.0	570.0	1097.0	963.0	3650.0	711.0	3466.0	2932.0	398.0	3904.0	4582.0	3901.0	2787.0	2764.0	233.0	343.0	240.0	1701.0	61262.4
UM_2_0050405	1233.0	812.0	2367.0	1362.0	396.0	3366.0	6037.0	3249.0	851.0	5047.0	2465.0	2960.0	2062.0	3734.0	702.0	2066.0	1214.0	838.0	1474.0	1338.0	3813.0	1233.0	5489.0	3808.0	781.0	7007.0	7324.0	5254.0	4021.0	3464.0	223.0	416.0	340.0	2483.0	89228.7
UM_2_0050406	1029.0	917.0	2053.0	1896.0	475.0	3540.0	5711.0	3849.0	1110.0	5796.0	2361.0	3742.0	2070.0	3907.0	908.0	1646.0	1300.0	802.0	1733.0	1919.0	4784.0	1091.0	5216.0	4280.0	964.0	6378.0	7454.0	6591.0	3819.0	4291.0	374.0	451.0	336.0	2267.0	95058.9
UM_2_0050407	942.0	667.0	2459.0	1369.0	262.0	2961.0	5014.0	3375.0	802.0	3640.0	2087.0	2909.0	1837.0	3306.0	772.0	1578.0	1117.0	742.0	968.0	1269.0	4008.0	1011.0	4474.0	3124.0	605.0	5724.0	6427.0	4524.0	3709.0	3291.0	281.0	358.0	307.0	1834.0	77754.3
UM_2_0050408	1153.0	802.0	1861.0	1560.0	321.0	3351.0	5695.0	4132.0	920.0	5861.0	2752.0	3368.0	1743.0	4386.0	1084.0	1798.0	1718.0	960.0	2243.0	1391.0	4076.0	948.0	4881.0	4835.0	760.0	6701.0	7036.0	6448.0	3710.0	4197.0	416.0	409.0	520.0	2226.0	94262.0
